"maximumDepthInMeters"	"magnification"	"foto"	"identifiedBy"	"minimumDepthInMeters"	"organismQuantityType"	"scientificName"	"identificationQualifier"	"year"	"expedition"	"locationID"	"fieldNumber"	"taxonRank"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"previousIdentifications"	"add"	"lifeStage"	"identificationRemarks"	"organismRemarks"	"organismScope"	"occurrenceRemarks"
10	60		"AT"	10	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	73413.162	47	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	3670.658075	"Niskin bottle"	"phytoplankton"	"Fagellates"						
10	60		"AT"	10	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	60917.304	39	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	3045.865211	"Niskin bottle"	"phytoplankton"	"Fagellates"						
10	60		"AT"	10	"cells/l"	"Fragilariopsis oceanica"		2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	3123.964	2	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	156.198216	"Niskin bottle"	"phytoplankton"							
10	60		"AT"	10	"cells/l"	"Gonyaulax"	"sp."	2016	"MOSJ2016"	"V12"	"PHT-042"	"species"	"Occurrence"	3123.964	2	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	156.198216	"Niskin bottle"	"phytoplankton"							
10	60		"AT"	10	"cells/l"	"Gymnodinium arcticum"		2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	1561.982	1	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	78.09910798	"Niskin bottle"	"phytoplankton"							
10	60		"AT"	10	"cells/l"	"Gymnodinium galeatum"		2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	35925.59	23	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	1796.279484	"Niskin bottle"	"phytoplankton"							
10	60		"AT"	10	"cells/l"	"Gymnodinium gracilentum"		2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	21867.75	14	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	1093.387512	"Niskin bottle"	"phytoplankton"							
10	60		"AT"	10	"cells/l"	"Gymnodinium"	"sp. cf. G. simplex"	2016	"MOSJ2016"	"V12"	"PHT-042"	"species"	"Occurrence"	6247.929	4	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	312.3964319	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. cf G. simplex"						
10	60		"AT"	10	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"V12"	"PHT-042"	"species"	"Occurrence"	21867.75	14	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	1093.387512	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"						
10	10		"AT"	10	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"V12"	"PHT-042"	"species"	"Occurrence"	136.37	1	0.007333007421892361	"l"	"present"	"verified"	66	450.02	50	1000	1	6.818484848	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 20-30um"						
10	60		"AT"	10	"cells/l"	"Gymnodinium wulffii"		2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	12495.857	8	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	624.7928638	"Niskin bottle"	"phytoplankton"							
10	60		"AT"	10	"cells/l"	"Gyrodinium flagellare"		2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	4685.946	3	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	234.2973239	"Niskin bottle"	"phytoplankton"							
10	10		"AT"	10	"cells/l"	"Gyrodinium fusiforme"		2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	2181.915	16	0.007333007421892361	"l"	"present"	"verified"	66	450.02	50	1000	1	109.0957576	"Niskin bottle"	"phytoplankton"							
10	60		"AT"	10	"cells/l"	"Heterocapsa rotundata"		2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	20305.768	13	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	1015.288404	"Niskin bottle"	"phytoplankton"							
10	60		"AT"	10	"cells/l"	"Lessardia elongata"		2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	6247.929	4	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	312.3964319	"Niskin bottle"	"phytoplankton"							
10	60		"AT"	10	"cells/l"	"Leucocryptos marina"		2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	23347.523	16	0.0006852975423667172	"l"	"present"	"verified"	228	16635.11	50	1000	1	1167.37614	"Niskin bottle"	"phytoplankton"							
10	60		"AT"	10	"cells/l"	"Lohmanniella oviformis"		2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	3123.964	2	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	156.198216	"Niskin bottle"	"phytoplankton"							
10	10		"AT"	10	"cells/l"	"Mesodinium rubrum"		2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	272.739	2	0.007333007421892361	"l"	"present"	"verified"	66	450.02	50	1000	1	13.6369697	"Niskin bottle"	"phytoplankton"							
10	60		"AT"	10	"cells/l"	"Phaeocystis pouchetii"		2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	24991.715	16	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	1249.585728	"Niskin bottle"	"phytoplankton"		"flagella form"					
10	60		"AT"	10	"cells/l"	"Phaeocystis pouchetii"		2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	6247.929	4	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	312.3964319	"Niskin bottle"	"phytoplankton"							
10	60		"AT"	10	"cells/l"	"Polarella glacialis"		2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	3123.964	2	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	156.198216	"Niskin bottle"	"phytoplankton"							
10	10		"AT"	10	"cells/l"	"Proboscia subarctica"		2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	272.739	2	0.007333007421892361	"l"	"present"	"verified"	66	450.02	50	1000	1	13.6369697	"Niskin bottle"	"phytoplankton"							
10	60		"AT"	10	"cells/l"	"Pronoctiluca pelagica"		2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	1561.982	1	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	78.09910798	"Niskin bottle"	"phytoplankton"							
10	60		"AT"	10	"cells/l"	"Prorocentrum cordatum"		2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	4685.946	3	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	234.2973239	"Niskin bottle"	"phytoplankton"							
10	10		"AT"	10	"cells/l"	"Protoperidinium cerasus"		2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	136.37	1	0.007333007421892361	"l"	"present"	"verified"	66	450.02	50	1000	1	6.818484848	"Niskin bottle"	"phytoplankton"							
10	60		"AT"	10	"cells/l"	"Protoperidinium pallidum"		2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	1561.982	1	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	78.09910798	"Niskin bottle"	"phytoplankton"							
10	60		"AT"	10	"cells/l"	"Pyramimonas"	"sp."	2016	"MOSJ2016"	"V12"	"PHT-042"	"species"	"Occurrence"	78099.108	50	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	3904.955399	"Niskin bottle"	"phytoplankton"							
10	10		"AT"	10	"cells/l"	"Rhizosolenia semispina"		2016	"MOSJ2016"	"V12"	"PHT-042"	"form"	"Occurrence"	818.218	6	0.007333007421892361	"l"	"present"	"verified"	66	450.02	50	1000	1	40.91090909	"Niskin bottle"	"phytoplankton"	"Rhizosolenia hebetata f. semispina"						
10	10		"AT"	10	"cells/l"	"Rhizosolenia setigera"		2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	45002	50	0.0011110617305897514	"l"	"present"	"verified"	10	450.02	50	1000	1	2250.1	"Niskin bottle"	"phytoplankton"							
10	60		"AT"	10	"cells/l"	"Scrippsiella"	"sp."	2016	"MOSJ2016"	"V12"	"PHT-042"	"species"	"Occurrence"	3123.964	2	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	156.198216	"Niskin bottle"	"phytoplankton"							
10	10		"AT"	10	"cells/l"	"Strombidium"	"sp."	2016	"MOSJ2016"	"V12"	"PHT-042"	"species"	"Occurrence"	136.37	1	0.007333007421892361	"l"	"present"	"verified"	66	450.02	50	1000	1	6.818484848	"Niskin bottle"	"phytoplankton"							
10	60		"AT"	10	"cells/l"	"Teleaulax"	"sp."	2016	"MOSJ2016"	"V12"	"PHT-042"	"species"	"Occurrence"	1561.982	1	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	78.09910798	"Niskin bottle"	"phytoplankton"							
10	60		"AT"	10	"cells/l"	"Uronema marinum"		2016	"MOSJ2016"	"V12"	"PHT-042"		"Occurrence"	1459.22	1	0.0006852975423667172	"l"	"present"	"verified"	228	16635.11	50	1000	1	72.96100877	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Alexandrium"	"sp."	2016	"MOSJ2016"	"V12"	"PHT-043"	"species"	"Occurrence"	1241.426	1	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	62.07130597	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Azadinium"	"sp."	2016	"MOSJ2016"	"V12"	"PHT-043"	"species"	"Occurrence"	1241.426	1	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	62.07130597	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Chrysophyceae"	"indet."	2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	8689.983	7	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	434.4991418	"Niskin bottle"	"phytoplankton"	"Chrysophycean"		"cyst"				
5	60		"AT"	5	"cells/l"	"Ciliophora"	"indet."	2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	9931.409	8	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	496.5704478	"Niskin bottle"	"phytoplankton"	"Ciliophora indet. 10-20um"						
5	60		"AT"	5	"cells/l"	"Ciliophora"	"indet."	2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	7448.557	6	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	372.4278358	"Niskin bottle"	"phytoplankton"	"Ciliophora indet. 20-30um"						
5	60		"AT"	5	"cells/l"	"Coccolithophora"	"indet."	2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	3724.278	3	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	186.2139179	"Niskin bottle"	"phytoplankton"	"Coccolithophores"						
5	60		"AT"	5	"cells/l"	"Cryptomonas"	"sp."	2016	"MOSJ2016"	"V12"	"PHT-043"	"species"	"Occurrence"	13655.687	11	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	682.7843657	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Dinobryon balticum"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	19862.818	16	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	993.1408955	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	43449.914	35	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	2172.495709	"Niskin bottle"	"phytoplankton"	"Fagellates"						
5	60		"AT"	5	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	87553.211	50	0.0005710812853055976	"l"	"present"	"verified"	190	16635.11	50	1000	1	4377.660526	"Niskin bottle"	"phytoplankton"	"Fagellates"						
5	60		"AT"	5	"cells/l"	"Gonyaulax"	"sp."	2016	"MOSJ2016"	"V12"	"PHT-043"	"species"	"Occurrence"	2482.852	2	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	124.1426119	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Gymnodinium galeatum"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	11172.835	9	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	558.6417537	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Gymnodinium gracilentum"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	13655.687	11	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	682.7843657	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Gymnodinium"	"sp. cf. G. simplex"	2016	"MOSJ2016"	"V12"	"PHT-043"	"species"	"Occurrence"	13655.687	11	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	682.7843657	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. cf G. simplex"						
5	60		"AT"	5	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"V12"	"PHT-043"	"species"	"Occurrence"	2482.852	2	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	124.1426119	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"						
5	60		"AT"	5	"cells/l"	"Gymnodinium wulffii"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	6207.131	5	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	310.3565299	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Gyrodinium flagellare"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	1241.426	1	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	62.07130597	"Niskin bottle"	"phytoplankton"							
5	10		"AT"	5	"cells/l"	"Gyrodinium fusiforme"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	1050.047	7	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	52.50233333	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Heterocapsa minima"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	8689.983	7	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	434.4991418	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Heterocapsa rotundata"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	1241.426	1	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	62.07130597	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Leegaardiella sol"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	1241.426	1	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	62.07130597	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Lessardia elongata"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	1241.426	1	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	62.07130597	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Leucocryptos marina"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	7448.557	6	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	372.4278358	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Mesodinium rubrum"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	1241.426	1	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	62.07130597	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Monosiga marina"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	1241.426	1	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	62.07130597	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Nitzschia frigida"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	2482.852	2	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	124.1426119	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Oxyrrhis"	"sp."	2016	"MOSJ2016"	"V12"	"PHT-043"	"species"	"Occurrence"	2482.852	2	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	124.1426119	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Phaeocystis pouchetii"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	3724.278	3	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	186.2139179	"Niskin bottle"	"phytoplankton"		"flagella form"					
5	60		"AT"	5	"cells/l"	"Phaeocystis pouchetii"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	6207.131	5	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	310.3565299	"Niskin bottle"	"phytoplankton"		"bad shape"					
5	60		"AT"	5	"cells/l"	"Prorocentrum cordatum"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	9931.409	8	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	496.5704478	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Protoperidinium cerasus"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	1241.426	1	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	62.07130597	"Niskin bottle"	"phytoplankton"							
5	10		"AT"	5	"cells/l"	"Protoperidinium pallidum"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	150.007	1	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	7.500333333	"Niskin bottle"	"phytoplankton"							
5	10		"AT"	5	"cells/l"	"Protoperidinium pellucidum"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	150.007	1	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	7.500333333	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Pyramimonas"	"sp."	2016	"MOSJ2016"	"V12"	"PHT-043"	"species"	"Occurrence"	43449.914	35	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	2172.495709	"Niskin bottle"	"phytoplankton"							
5	10		"AT"	5	"cells/l"	"Rhizosolenia semispina"		2016	"MOSJ2016"	"V12"	"PHT-043"	"form"	"Occurrence"	300.013	2	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	15.00066667	"Niskin bottle"	"phytoplankton"	"Rhizosolenia hebetata f. semispina"						
5	10		"AT"	5	"cells/l"	"Rhizosolenia setigera"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	56252.5	50	0.0008888493844718013	"l"	"present"	"verified"	8	450.02	50	1000	1	2812.625	"Niskin bottle"	"phytoplankton"							
5	10		"AT"	5	"cells/l"	"Strombidium"	"sp."	2016	"MOSJ2016"	"V12"	"PHT-043"	"species"	"Occurrence"	450.02	3	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	22.501	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Synedropsis hyperborea"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	1241.426	1	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	62.07130597	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Teleaulax"	"sp."	2016	"MOSJ2016"	"V12"	"PHT-043"	"species"	"Occurrence"	1241.426	1	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	62.07130597	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Telonema"	"sp."	2016	"MOSJ2016"	"V12"	"PHT-043"	"species"	"Occurrence"	1241.426	1	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	62.07130597	"Niskin bottle"	"phytoplankton"							
5	10		"AT"	5	"cells/l"	"Tintinnopsis"	"sp."	2016	"MOSJ2016"	"V12"	"PHT-043"	"species"	"Occurrence"	150.007	1	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	7.500333333	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Uronema marinum"		2016	"MOSJ2016"	"V12"	"PHT-043"		"Occurrence"	1241.426	1	0.0008055251813784218	"l"	"present"	"verified"	268	16635.11	50	1000	1	62.07130597	"Niskin bottle"	"phytoplankton"							
270	60		"AT"	270	"cells/l"	"Gymnodinium arcticum"		2016	"MOSJ2016"	"V12"	"PHT-044"		"Occurrence"	4659.695	5	0.0010730316781794652	"l"	"present"	"verified"	357	16635.11	50	1000	1	232.9847339	"Niskin bottle"	"phytoplankton"							
270	60		"AT"	270	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"V12"	"PHT-044"		"Occurrence"	4659.695	5	0.0010730316781794652	"l"	"present"	"verified"	357	16635.11	50	1000	1	232.9847339	"Niskin bottle"	"phytoplankton"	"Fagellates"						
270	60		"AT"	270	"cells/l"	"Coccolithophora"	"indet."	2016	"MOSJ2016"	"V12"	"PHT-044"		"Occurrence"	931.939	1	0.0010730316781794652	"l"	"present"	"verified"	357	16635.11	50	1000	1	46.59694678	"Niskin bottle"	"phytoplankton"	"Coccolithophores"						
270	60		"AT"	270	"cells/l"	"Lessardia elongata"		2016	"MOSJ2016"	"V12"	"PHT-044"		"Occurrence"	931.939	1	0.0010730316781794652	"l"	"present"	"verified"	357	16635.11	50	1000	1	46.59694678	"Niskin bottle"	"phytoplankton"							
270	60		"AT"	270	"cells/l"	"Gymnodinium galeatum"		2016	"MOSJ2016"	"V12"	"PHT-044"		"Occurrence"	3727.756	4	0.0010730316781794652	"l"	"present"	"verified"	357	16635.11	50	1000	1	186.3877871	"Niskin bottle"	"phytoplankton"							
270	60		"AT"	270	"cells/l"	"Gymnodinium gracilentum"		2016	"MOSJ2016"	"V12"	"PHT-044"		"Occurrence"	3727.756	4	0.0010730316781794652	"l"	"present"	"verified"	357	16635.11	50	1000	1	186.3877871	"Niskin bottle"	"phytoplankton"							
270	60		"AT"	270	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"V12"	"PHT-044"		"Occurrence"	931.939	1	0.0010730316781794652	"l"	"present"	"verified"	357	16635.11	50	1000	1	46.59694678	"Niskin bottle"	"phytoplankton"	"Fagellates"						
270	60		"AT"	270	"cells/l"	"Gymnodinium wulffii"		2016	"MOSJ2016"	"V12"	"PHT-044"		"Occurrence"	931.939	1	0.0010730316781794652	"l"	"present"	"verified"	357	16635.11	50	1000	1	46.59694678	"Niskin bottle"	"phytoplankton"							
270	60		"AT"	270	"cells/l"	"Bicosta minor"		2016	"MOSJ2016"	"V12"	"PHT-044"		"Occurrence"	1863.878	2	0.0010730316781794652	"l"	"present"	"verified"	357	16635.11	50	1000	1	93.19389356	"Niskin bottle"	"phytoplankton"							
270	60		"AT"	270	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"V12"	"PHT-044"	"species"	"Occurrence"	931.939	1	0.0010730316781794652	"l"	"present"	"verified"	357	16635.11	50	1000	1	46.59694678	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 20-30um"						
270	60		"AT"	270	"cells/l"	"Gymnodinium"	"sp. cf. G. simplex"	2016	"MOSJ2016"	"V12"	"PHT-044"	"species"	"Occurrence"	1863.878	2	0.0010730316781794652	"l"	"present"	"verified"	357	16635.11	50	1000	1	93.19389356	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. cf G. simplex"						
270	60		"AT"	270	"cells/l"	"Gyrodinium"	"sp."	2016	"MOSJ2016"	"V12"	"PHT-044"	"species"	"Occurrence"	931.939	1	0.0010730316781794652	"l"	"present"	"verified"	357	16635.11	50	1000	1	46.59694678	"Niskin bottle"	"phytoplankton"		"„czarownica”"					
270	60		"AT"	270	"cells/l"	"Chrysophyceae"	"indet."	2016	"MOSJ2016"	"V12"	"PHT-044"		"Occurrence"	1863.878	2	0.0010730316781794652	"l"	"present"	"verified"	357	16635.11	50	1000	1	93.19389356	"Niskin bottle"	"phytoplankton"	"Chrysophycean"		"cyst"				
270	60		"AT"	270	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"V12"	"PHT-044"	"species"	"Occurrence"	931.939	1	0.0010730316781794652	"l"	"present"	"verified"	357	16635.11	50	1000	1	46.59694678	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"						
270	60		"AT"	270	"cells/l"	"Cryptomonas"	"sp."	2016	"MOSJ2016"	"V12"	"PHT-044"	"species"	"Occurrence"	931.939	1	0.0010730316781794652	"l"	"present"	"verified"	357	16635.11	50	1000	1	46.59694678	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Calliacantha natans"		2016	"MOSJ2016"	"V10"	"PHT-050"		"Occurrence"	1848.346	1	0.0005410243755526715	"l"	"present"	"verified"	180	16635.11	50	1000	1	92.41727778	"Niskin bottle"	"phytoplankton"							
5	10		"AT"	5	"cells/l"	"Chaetoceros borealis"		2016	"MOSJ2016"	"V10"	"PHT-050"		"Occurrence"	209.312	2	0.009555130883071862	"l"	"present"	"verified"	86	450.02	50	1000	1	10.4655814	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Chrysochromulina"	"sp."	2016	"MOSJ2016"	"V10"	"PHT-050"	"species"	"Occurrence"	3696.691	2	0.0005410243755526715	"l"	"present"	"verified"	180	16635.11	50	1000	1	184.8345556	"Niskin bottle"	"phytoplankton"							
5	60		"AT"	5	"cells/l"	"Chrysophyceae"	"indet."	2016	"MOSJ2016"	"V10"	"PHT-050"		"Occurrence"	5545.037	3	0.0005410243755526715	"l"	"present"	"verified"	180	16635.11	50	1000	1	277.2518333	"Niskin bottle"	"phytoplankton"	"Chrysophycean"		"cyst"				
5	60		"AT"	5	"cells/l"	"Ciliophora"	"indet."	2016	"MOSJ2016"	"V10"	"PHT-050"		"Occurrence"	1848.346	1	0.0005410243755526715	"l"	"present"	"verified"	180	16635.11	50	1000	1	92.41727778	"Niskin bottle"	"phytoplankton"	"Ciliophora indet. cyst"	"„ogórek”"	"cyst"				
5	60		"AT"	5	"cells/l"	"Coccolithophora"	"indet."	2016	"MOSJ2016"	"V10"	"PHT-050"		"Occurrence"	3696.691	2	0.0005410243755526715	"l"	"present"	"verified"	180	16635.11	50	1000	1	184.8345556	"Niskin bottle"	"phytoplankton"	"Coccolithophores"						
