"maximumDepthInMeters"	"magnification"	"identifiedBy"	"col21"	"minimumDepthInMeters"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"basisOfRecord"	"organismQuantity"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"gear"	"sampletype"	"identificationQualifier"	"previousIdentifications"	"individualCount"	"cellsInChamber"	"taxonRank"	"lifeStage"	"foto"	"occurrenceRemarks"
25	10	"AT"		25	"cells/l"	"Protoperidinium pallidum"	2016	"MOSJ2016"	"R7"	"MIT-052"	"Occurrence"	28.93	0.414796379420174	"l"	"present"	"verified"	70	450.02	10	90	24	"Niskin bottle"	"microplankton"			12	77.15				
25	10	"AT"		25	"cells/l"	"Alexandrium"	2016	"MOSJ2016"	"R7"	"MIT-052"	"Occurrence"	2.41	0.414796379420174	"l"	"present"	"verified"	70	450.02	10	90	24	"Niskin bottle"	"microplankton"	"sp."		1	6.43	"species"			
25	10	"AT"		25	"cells/l"	"Polarella glacialis"	2016	"MOSJ2016"	"R7"	"MIT-052"	"Occurrence"	12.05	0.414796379420174	"l"	"present"	"verified"	70	450.02	10	90	24	"Niskin bottle"	"microplankton"		"Polarella glacialis cyst"	5	32.14		"cyst"		
25	10	"AT"		25	"cells/l"	"Acanthostomella norvegica"	2016	"MOSJ2016"	"R7"	"MIT-052"	"Occurrence"	4.82	0.414796379420174	"l"	"present"	"verified"	70	450.02	10	90	24	"Niskin bottle"	"microplankton"			2	12.86				
25	10	"AT"		25	"cells/l"	"Lohmanniella oviformis"	2016	"MOSJ2016"	"R7"	"MIT-052"	"Occurrence"	2.41	0.414796379420174	"l"	"present"	"verified"	70	450.02	10	90	24	"Niskin bottle"	"microplankton"			1	6.43				
25	10	"AT"		25	"cells/l"	"Dinophyceae"	2016	"MOSJ2016"	"R7"	"MIT-052"	"Occurrence"	2.41	0.414796379420174	"l"	"present"	"verified"	70	450.02	10	90	24	"Niskin bottle"	"microplankton"	"indet."	"Dinophyceae indet. cyst"	1	6.43		"cyst"		
25	10	"AT"		25	"cells/l"	"Chaetoceros concavicornis"	2016	"MOSJ2016"	"R7"	"MIT-052"	"Occurrence"	4.82	0.414796379420174	"l"	"present"	"verified"	70	450.02	10	90	24	"Niskin bottle"	"microplankton"			2	12.86				
25	10	"AT"		25	"cells/l"	"Ciliophora"	2016	"MOSJ2016"	"R7"	"MIT-052"	"Occurrence"	2.41	0.414796379420174	"l"	"present"	"verified"	70	450.02	10	90	24	"Niskin bottle"	"microplankton"	"indet."	"Ciliophora indet. 60-70um"	1	6.43				
5	10	"AT"		5	"cells/l"	"Chaetoceros atlanticus"	2016	"MOSJ2016"	"R7"	"MIT-053"	"Occurrence"	6.37	0.3140601158467031	"l"	"present"	"verified"	53	450.02	10	90	24	"Niskin bottle"	"microplankton"			2	16.98				
5	10	"AT"		5	"cells/l"	"Chaetoceros convolutus"	2016	"MOSJ2016"	"R7"	"MIT-053"	"Occurrence"	9.55	0.3140601158467031	"l"	"present"	"verified"	53	450.02	10	90	24	"Niskin bottle"	"microplankton"			3	25.47				
5	10	"AT"		5	"cells/l"	"Chaetoceros decipiens"	2016	"MOSJ2016"	"R7"	"MIT-053"	"Occurrence"	76.42	0.3140601158467031	"l"	"present"	"verified"	53	450.02	10	90	24	"Niskin bottle"	"microplankton"			24	203.78				
5	10	"AT"		5	"cells/l"	"Chaetoceros furcellatus"	2016	"MOSJ2016"	"R7"	"MIT-053"	"Occurrence"	19.1	0.3140601158467031	"l"	"present"	"verified"	53	450.02	10	90	24	"Niskin bottle"	"microplankton"			6	50.95				
5	10	"AT"		5	"cells/l"	"Chaetoceros socialis"	2016	"MOSJ2016"	"R7"	"MIT-053"	"Occurrence"	19.1	0.3140601158467031	"l"	"present"	"verified"	53	450.02	10	90	24	"Niskin bottle"	"microplankton"			6	50.95				
5	10	"AT"		5	"cells/l"	"Cochlodinium"	2016	"MOSJ2016"	"R7"	"MIT-053"	"Occurrence"	6.37	0.3140601158467031	"l"	"present"	"verified"	53	450.02	10	90	24	"Niskin bottle"	"microplankton"	"sp."		2	16.98	"species"			
5	10	"AT"		5	"cells/l"	"Didinium"	2016	"MOSJ2016"	"R7"	"MIT-053"	"Occurrence"	9.55	0.3140601158467031	"l"	"present"	"verified"	53	450.02	10	90	24	"Niskin bottle"	"microplankton"	"sp."		3	25.47	"species"			
5	10	"AT"		5	"cells/l"	"Dinophysis acuminata"	2016	"MOSJ2016"	"R7"	"MIT-053"	"Occurrence"	3.18	0.3140601158467031	"l"	"present"	"verified"	53	450.02	10	90	24	"Niskin bottle"	"microplankton"			1	8.49				
5	10	"AT"		5	"cells/l"	"Phalacroma rotundatum"	2016	"MOSJ2016"	"R7"	"MIT-053"	"Occurrence"	6.37	0.3140601158467031	"l"	"present"	"verified"	53	450.02	10	90	24	"Niskin bottle"	"microplankton"		"Dinophysis rotundata"	2	16.98				
5	10	"AT"		5	"cells/l"	"Gymnodiniales"	2016	"MOSJ2016"	"R7"	"MIT-053"	"Occurrence"	92.34	0.3140601158467031	"l"	"present"	"verified"	53	450.02	10	90	24	"Niskin bottle"	"microplankton"	"indet."	"Gymnodiniales indet. 40-50um"	29	246.24				
5	10	"AT"		5	"cells/l"	"Gyrodinium fusiforme"	2016	"MOSJ2016"	"R7"	"MIT-053"	"Occurrence"	79.6	0.3140601158467031	"l"	"present"	"verified"	53	450.02	10	90	24	"Niskin bottle"	"microplankton"			25	212.27				
5	10	"AT"		5	"cells/l"	"Leegaardiella sol"	2016	"MOSJ2016"	"R7"	"MIT-053"	"Occurrence"	3.18	0.3140601158467031	"l"	"present"	"verified"	53	450.02	10	90	24	"Niskin bottle"	"microplankton"			1	8.49				
5	10	"AT"		5	"cells/l"	"Leprotintinnus"	2016	"MOSJ2016"	"R7"	"MIT-053"	"Occurrence"	35.03	0.3140601158467031	"l"	"present"	"verified"	53	450.02	10	90	24	"Niskin bottle"	"microplankton"	"sp."	"Leprotintinnopsis"	11	93.4	"species"			
5	10	"AT"		5	"cells/l"	"Parafavella obtusangula"	2016	"MOSJ2016"	"R7"	"MIT-053"	"Occurrence"	3.18	0.3140601158467031	"l"	"present"	"verified"	53	450.02	10	90	24	"Niskin bottle"	"microplankton"			1	8.49				
5	10	"AT"		5	"cells/l"	"Protoperidinium bipes"	2016	"MOSJ2016"	"R7"	"MIT-053"	"Occurrence"	3.18	0.3140601158467031	"l"	"present"	"verified"	53	450.02	10	90	24	"Niskin bottle"	"microplankton"			1	8.49				
5	10	"AT"		5	"cells/l"	"Protoperidinium brevipes"	2016	"MOSJ2016"	"R7"	"MIT-053"	"Occurrence"	19.1	0.3140601158467031	"l"	"present"	"verified"	53	450.02	10	90	24	"Niskin bottle"	"microplankton"			6	50.95				
5	10	"AT"		5	"cells/l"	"Protoperidinium pallidum"	2016	"MOSJ2016"	"R7"	"MIT-053"	"Occurrence"	149.65	0.3140601158467031	"l"	"present"	"verified"	53	450.02	10	90	24	"Niskin bottle"	"microplankton"			47	399.07				
5	10	"AT"		5	"cells/l"	"Protoperidinium pellucidum"	2016	"MOSJ2016"	"R7"	"MIT-053"	"Occurrence"	281.26	0.17776987689436027	"l"	"present"	"verified"	30	450.02	10	90	24	"Niskin bottle"	"microplankton"			50	750.03				
5	10	"AT"		5	"cells/l"	"Ptychocylis obtusa"	2016	"MOSJ2016"	"R7"	"MIT-053"	"Occurrence"	54.13	0.3140601158467031	"l"	"present"	"verified"	53	450.02	10	90	24	"Niskin bottle"	"microplankton"			17	144.35				
5	10	"AT"		5	"cells/l"	"Rhizosolenia hebetata"	2016	"MOSJ2016"	"R7"	"MIT-053"	"Occurrence"	108.26	0.3140601158467031	"l"	"present"	"verified"	53	450.02	10	90	24	"Niskin bottle"	"microplankton"			34	288.69				
5	10	"AT"		5	"cells/l"	"Strombidium"	2016	"MOSJ2016"	"R7"	"MIT-053"	"Occurrence"	19.1	0.3140601158467031	"l"	"present"	"verified"	53	450.02	10	90	24	"Niskin bottle"	"microplankton"	"sp."		6	50.95	"species"			
5	10	"AT"		5	"cells/l"	"Thalassiosira"	2016	"MOSJ2016"	"R7"	"MIT-053"	"Occurrence"	22.29	0.3140601158467031	"l"	"present"	"verified"	53	450.02	10	90	24	"Niskin bottle"	"microplankton"	"spp. gravida/antarctica"	"Thalassiosira gravida/antarctica"	7	59.44	"species"			
50	10	"AT"		50	"cells/l"	"Chaetoceros furcellatus"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	35.8	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"			14	95.46				
50	10	"AT"		50	"cells/l"	"Protoperidinium pallidum"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	51.14	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"			20	136.37				
50	10	"AT"		50	"cells/l"	"Thalassiosira"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	46.02	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"	"spp. gravida/antarctica"	"Thalassiosira gravida/antarctica"	18	122.73	"species"			
50	10	"AT"		50	"cells/l"	"Chaetoceros convolutus"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	33.24	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"			13	88.64				
50	10	"AT"		50	"cells/l"	"Protoperidinium pellucidum"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	38.35	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"			15	102.28				
50	10	"AT"		50	"cells/l"	"Chaetoceros furcellatus"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	12.78	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"		"Chaetoceros furcellatus spores"	5	34.09		"spores"		
50	10	"AT"		50	"cells/l"	"Rhizosolenia hebetata"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	145.48	0.3436884286624299	"l"	"present"	"verified"	58	450.02	10	90	24	"Niskin bottle"	"microplankton"			50	387.95				
50	10	"AT"		50	"cells/l"	"Gyrodinium fusiforme"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	5.11	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"			2	13.64				
50	10	"AT"		50	"cells/l"	"Strombidium"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	2.56	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"	"sp."		1	6.82	"species"			
50	10	"AT"		50	"cells/l"	"Gymnodiniales"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	15.34	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"	"indet."	"Gymnodiniales indet. 40-50um"	6	40.91				
50	10	"AT"		50	"cells/l"	"Dinophysis acuminata"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	10.23	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"			4	27.27				
50	10	"AT"		50	"cells/l"	"Protoperidinium brevipes"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	2.56	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"			1	6.82				
50	10	"AT"		50	"cells/l"	"Ptychocylis obtusa"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	7.67	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"			3	20.46				
50	10	"AT"		50	"cells/l"	"Chaetoceros affinis"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	23.01	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"			9	61.37			"+"	
50	10	"AT"		50	"cells/l"	"Mesodinium rubrum"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	2.56	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"			1	6.82				
50	10	"AT"		50	"cells/l"	"Chaetoceros borealis"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	30.68	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"			12	81.82			"+"	
50	10	"AT"		50	"cells/l"	"Corethron hystrix"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	15.34	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"			6	40.91				
50	10	"AT"		50	"cells/l"	"Chaetoceros decipiens"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	58.81	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"			23	156.83				
50	10	"AT"		50	"cells/l"	"Acanthostomella norvegica"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	2.56	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"			1	6.82				
50	10	"AT"		50	"cells/l"	"Chaetoceros concavicornis"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	12.78	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"			5	34.09				
50	10	"AT"		50	"cells/l"	"Leprotintinnus"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	7.67	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"	"sp."	"Leprotintinnopsis"	3	20.46	"species"			
50	10	"AT"		50	"cells/l"	"Dictyocha speculum"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	2.56	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"			1	6.82				
50	10	"AT"		50	"cells/l"	"Pronoctiluca pelagica"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	5.11	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"			2	13.64				
50	10	"AT"		50	"cells/l"	"Parafavella obtusangula"	2016	"MOSJ2016"	"R8"	"MIT-054"	"Occurrence"	5.11	0.39109372916759266	"l"	"present"	"verified"	66	450.02	10	90	24	"Niskin bottle"	"microplankton"			2	13.64				
20	10	"AT"		20	"cells/l"	"Acanthostomella norvegica"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	5.63	0.35553975378872055	"l"	"present"	"verified"	60	450.02	10	90	24	"Niskin bottle"	"microplankton"			2	15				
20	10	"AT"		20	"cells/l"	"Chaetoceros borealis"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	22.5	0.35553975378872055	"l"	"present"	"verified"	60	450.02	10	90	24	"Niskin bottle"	"microplankton"			8	60				
20	10	"AT"		20	"cells/l"	"Chaetoceros concavicornis"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	22.5	0.35553975378872055	"l"	"present"	"verified"	60	450.02	10	90	24	"Niskin bottle"	"microplankton"			8	60				
20	10	"AT"		20	"cells/l"	"Chaetoceros convolutus"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	33.75	0.35553975378872055	"l"	"present"	"verified"	60	450.02	10	90	24	"Niskin bottle"	"microplankton"			12	90				
20	10	"AT"		20	"cells/l"	"Chaetoceros decipiens"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	45	0.35553975378872055	"l"	"present"	"verified"	60	450.02	10	90	24	"Niskin bottle"	"microplankton"			16	120.01				
20	10	"AT"		20	"cells/l"	"Chaetoceros furcellatus"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	30.94	0.35553975378872055	"l"	"present"	"verified"	60	450.02	10	90	24	"Niskin bottle"	"microplankton"			11	82.5				
20	10	"AT"		20	"cells/l"	"Chaetoceros holsaticus"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	19.69	0.35553975378872055	"l"	"present"	"verified"	60	450.02	10	90	24	"Niskin bottle"	"microplankton"			7	52.5			"+"	
20	10	"AT"		20	"cells/l"	"Corethron hystrix"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	2.81	0.35553975378872055	"l"	"present"	"verified"	60	450.02	10	90	24	"Niskin bottle"	"microplankton"			1	7.5				
20	10	"AT"		20	"cells/l"	"Didinium"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	2.81	0.35553975378872055	"l"	"present"	"verified"	60	450.02	10	90	24	"Niskin bottle"	"microplankton"	"sp."		1	7.5	"species"			
20	10	"AT"		20	"cells/l"	"Dinophysis acuminata"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	5.63	0.35553975378872055	"l"	"present"	"verified"	60	450.02	10	90	24	"Niskin bottle"	"microplankton"			2	15				
20	10	"AT"		20	"cells/l"	"Phalacroma rotundatum"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	5.63	0.35553975378872055	"l"	"present"	"verified"	60	450.02	10	90	24	"Niskin bottle"	"microplankton"		"Dinophysis rotundata"	2	15				
20	10	"AT"		20	"cells/l"	"Gymnodiniales"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	5.63	0.35553975378872055	"l"	"present"	"verified"	60	450.02	10	90	24	"Niskin bottle"	"microplankton"	"indet."	"Gymnodiniales indet. 40-50um"	2	15				
20	10	"AT"		20	"cells/l"	"Gyrodinium fusiforme"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	16.88	0.35553975378872055	"l"	"present"	"verified"	60	450.02	10	90	24	"Niskin bottle"	"microplankton"			6	45				
20	10	"AT"		20	"cells/l"	"Leprotintinnus"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	22.5	0.35553975378872055	"l"	"present"	"verified"	60	450.02	10	90	24	"Niskin bottle"	"microplankton"	"sp."	"Leprotintinnopsis"	8	60	"species"			
20	10	"AT"		20	"cells/l"	"Proboscia subarctica"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	2.81	0.35553975378872055	"l"	"present"	"verified"	60	450.02	10	90	24	"Niskin bottle"	"microplankton"			1	7.5				
20	10	"AT"		20	"cells/l"	"Pronoctiluca pelagica"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	2.81	0.35553975378872055	"l"	"present"	"verified"	60	450.02	10	90	24	"Niskin bottle"	"microplankton"			1	7.5				
20	10	"AT"		20	"cells/l"	"Protoperidinium brevipes"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	2.81	0.35553975378872055	"l"	"present"	"verified"	60	450.02	10	90	24	"Niskin bottle"	"microplankton"			1	7.5				
20	10	"AT"		20	"cells/l"	"Protoperidinium pallidum"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	248.17	0.20147252714694164	"l"	"present"	"verified"	34	450.02	10	90	24	"Niskin bottle"	"microplankton"			50	661.79				
20	10	"AT"		20	"cells/l"	"Protoperidinium pellucidum"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	47.81	0.35553975378872055	"l"	"present"	"verified"	60	450.02	10	90	24	"Niskin bottle"	"microplankton"			17	127.51				
20	10	"AT"		20	"cells/l"	"Ptychocylis obtusa"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	5.63	0.35553975378872055	"l"	"present"	"verified"	60	450.02	10	90	24	"Niskin bottle"	"microplankton"			2	15				
20	10	"AT"		20	"cells/l"	"Rhizosolenia hebetata"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	843.79	0.059256625631453425	"l"	"present"	"verified"	10	450.02	10	90	24	"Niskin bottle"	"microplankton"			50	2250.1				
20	10	"AT"		20	"cells/l"	"Strombidium"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	5.63	0.35553975378872055	"l"	"present"	"verified"	60	450.02	10	90	24	"Niskin bottle"	"microplankton"	"sp."		2	15	"species"			
20	10	"AT"		20	"cells/l"	"Thalassiosira"	2016	"MOSJ2016"	"R8"	"MIT-055"	"Occurrence"	19.69	0.35553975378872055	"l"	"present"	"verified"	60	450.02	10	90	24	"Niskin bottle"	"microplankton"	"spp. gravida/antarctica"	"Thalassiosira gravida/antarctica"	7	52.5	"species"			
5	10	"AT"		5	"cells/l"	"Acanthostomella norvegica"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	13.61	0.3673910789150112	"l"	"present"	"verified"	62	450.02	10	90	24	"Niskin bottle"	"microplankton"			5	36.29				
5	10	"AT"		5	"cells/l"	"Chaetoceros atlanticus"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	8.17	0.3673910789150112	"l"	"present"	"verified"	62	450.02	10	90	24	"Niskin bottle"	"microplankton"			3	21.78				
5	10	"AT"		5	"cells/l"	"Chaetoceros borealis"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	8.17	0.3673910789150112	"l"	"present"	"verified"	62	450.02	10	90	24	"Niskin bottle"	"microplankton"			3	21.78				
5	10	"AT"		5	"cells/l"	"Chaetoceros decipiens"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	10.89	0.3673910789150112	"l"	"present"	"verified"	62	450.02	10	90	24	"Niskin bottle"	"microplankton"			4	29.03				
5	10	"AT"		5	"cells/l"	"Cochlodinium"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	10.89	0.3673910789150112	"l"	"present"	"verified"	62	450.02	10	90	24	"Niskin bottle"	"microplankton"	"sp."		4	29.03	"species"			
5	10	"AT"		5	"cells/l"	"Didinium"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	10.89	0.3673910789150112	"l"	"present"	"verified"	62	450.02	10	90	24	"Niskin bottle"	"microplankton"	"sp."		4	29.03	"species"			
5	10	"AT"		5	"cells/l"	"Dinophysis acuminata"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	5.44	0.3673910789150112	"l"	"present"	"verified"	62	450.02	10	90	24	"Niskin bottle"	"microplankton"			2	14.52				
5	10	"AT"		5	"cells/l"	"Phalacroma rotundatum"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	8.17	0.3673910789150112	"l"	"present"	"verified"	62	450.02	10	90	24	"Niskin bottle"	"microplankton"		"Dinophysis rotundata"	3	21.78				
5	10	"AT"		5	"cells/l"	"Euplotes"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	2.72	0.3673910789150112	"l"	"present"	"verified"	62	450.02	10	90	24	"Niskin bottle"	"microplankton"	"sp."		1	7.26	"species"			
5	10	"AT"		5	"cells/l"	"Gymnodiniales"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	73.49	0.3673910789150112	"l"	"present"	"verified"	62	450.02	10	90	24	"Niskin bottle"	"microplankton"	"indet."	"Gymnodiniales indet. 40-50um"	27	195.98				
5	10	"AT"		5	"cells/l"	"Gymnodiniales"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	21.78	0.3673910789150112	"l"	"present"	"verified"	62	450.02	10	90	24	"Niskin bottle"	"microplankton"	"indet."	"Gymnodiniales indet. 50-60um"	8	58.07				
5	10	"AT"		5	"cells/l"	"Gyrodinium fusiforme"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	228.05	0.21924951483637767	"l"	"present"	"verified"	37	450.02	10	90	24	"Niskin bottle"	"microplankton"			50	608.14				
5	10	"AT"		5	"cells/l"	"Leegaardiella sol"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	5.44	0.3673910789150112	"l"	"present"	"verified"	62	450.02	10	90	24	"Niskin bottle"	"microplankton"			2	14.52				
5	10	"AT"		5	"cells/l"	"Leprotintinnus"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	24.5	0.3673910789150112	"l"	"present"	"verified"	62	450.02	10	90	24	"Niskin bottle"	"microplankton"	"sp."	"Leprotintinnopsis"	9	65.33	"species"			
5	10	"AT"		5	"cells/l"	"Mesodinium rubrum"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	13.61	0.3673910789150112	"l"	"present"	"verified"	62	450.02	10	90	24	"Niskin bottle"	"microplankton"			5	36.29				
5	10	"AT"		5	"cells/l"	"Parafavella obtusangula"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	5.44	0.3673910789150112	"l"	"present"	"verified"	62	450.02	10	90	24	"Niskin bottle"	"microplankton"			2	14.52				
5	10	"AT"		5	"cells/l"	"Polarella glacialis"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	76.21	0.3673910789150112	"l"	"present"	"verified"	62	450.02	10	90	24	"Niskin bottle"	"microplankton"		"Polarella glacialis cyst"	28	203.23		"cyst"		
5	10	"AT"		5	"cells/l"	"Protoperidinium brevipes"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	29.94	0.3673910789150112	"l"	"present"	"verified"	62	450.02	10	90	24	"Niskin bottle"	"microplankton"			11	79.84				
5	10	"AT"		5	"cells/l"	"Protoperidinium pallidum"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	165.45	0.3022087907204124	"l"	"present"	"verified"	51	450.02	10	90	24	"Niskin bottle"	"microplankton"			50	441.2				
5	10	"AT"		5	"cells/l"	"Protoperidinium pellucidum"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	125.21	0.3673910789150112	"l"	"present"	"verified"	62	450.02	10	90	24	"Niskin bottle"	"microplankton"			46	333.89				
5	10	"AT"		5	"cells/l"	"Ptychocylis obtusa"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	29.94	0.3673910789150112	"l"	"present"	"verified"	62	450.02	10	90	24	"Niskin bottle"	"microplankton"			11	79.84				
5	10	"AT"		5	"cells/l"	"Rhizosolenia hebetata"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	162.27	0.30813445328355776	"l"	"present"	"verified"	52	450.02	10	90	24	"Niskin bottle"	"microplankton"			50	432.71				
5	10	"AT"		5	"cells/l"	"Strombidium"	2016	"MOSJ2016"	"R8"	"MIT-056"	"Occurrence"	13.61	0.3673910789150112	"l"	"present"	"verified"	62	450.02	10	90	24	"Niskin bottle"	"microplankton"	"sp."		5	36.29	"species"			
